id,vote,Last Grade in School,Age,Gender,Latino or Hispanic Origin,Race,Party,Region
610,2,4,5,2,2,1,2,0
611,2,1,5,1,2,2,2,0
612,,2,5,2,2,1,1,0
613,2,3,4,1,2,1,4,0
614,2,2,4,2,2,1,3,0
615,2,2,2,2,2,1,2,0
616,2,1,5,2,2,1,2,0
617,,2,3,2,2,1,1,0
618,2,3,3,1,2,2,2,1
619,1,4,3,1,2,1,1,1
620,1,4,4,2,2,5,2,1
621,,3,1,2,2,1,3,1
622,,1,0,1,1,5,4,1
623,1,3,4,1,2,1,3,2
624,1,3,5,2,2,1,3,2
625,2,4,4,2,2,1,2,2
626,1,1,5,2,2,1,1,2
627,1,3,2,1,2,1,1,2
628,1,4,2,2,2,1,1,2
629,2,3,4,1,2,1,3,2
630,2,3,4,2,2,1,3,2
631,2,1,1,2,1,1,2,2
632,2,4,0,1,1,2,2,2
633,1,3,4,2,2,1,4,2
634,,2,2,2,2,1,4,2
635,,1,4,2,2,1,3,2
636,2,1,5,1,2,1,2,2
637,2,1,5,1,2,1,2,2
638,1,2,4,2,2,1,1,2
639,,2,4,2,2,2,2,2
640,1,1,5,2,2,2,2,2
641,,2,4,1,2,2,2,2
642,1,3,3,1,2,1,3,2
643,1,3,2,1,1,1,1,2
644,,3,5,2,2,1,3,2
645,1,3,2,1,2,1,3,2
646,2,4,4,1,2,2,3,2
647,2,1,4,2,2,2,2,2
648,,3,4,2,2,1,3,2
649,2,4,5,1,2,1,2,2
650,1,2,4,2,2,1,1,2
651,2,2,1,2,2,2,2,2
652,1,1,5,1,2,1,2,2
653,,2,0,1,2,1,4,2
654,1,4,5,1,2,1,3,2
655,1,4,5,1,2,1,1,2
656,2,1,5,1,2,1,2,2
657,4,2,2,1,2,1,3,2
658,,2,3,1,2,1,1,2
659,,2,5,2,2,1,2,2
660,1,3,4,1,2,1,1,2
661,4,2,3,2,2,5,4,2
662,,1,4,2,1,3,4,2
663,,2,5,2,2,1,2,2
664,2,1,0,2,2,1,1,2
665,4,1,1,1,2,1,3,1
666,,2,0,2,2,1,3,1
667,,1,0,1,2,1,1,1
668,,1,2,2,2,1,2,1
669,1,3,3,2,2,1,1,1
670,1,2,5,1,2,1,1,1
671,1,4,4,1,2,1,3,1
672,2,3,3,1,1,5,2,1
673,1,4,3,2,2,1,2,1
674,2,4,4,2,2,1,1,3
675,2,3,3,2,1,5,2,3
676,2,3,0,2,2,5,2,3
677,2,1,0,2,2,3,3,3
678,2,3,3,2,2,1,3,3
679,,1,3,2,2,1,3,3
680,,1,2,1,2,1,2,3
681,3,3,2,2,2,1,4,3
682,1,2,4,2,2,1,1,3
683,1,2,5,2,2,1,1,3
684,2,1,5,1,2,1,2,3
685,2,2,5,2,2,1,1,3
686,2,1,4,2,2,5,4,3
687,2,2,5,1,2,1,3,3
688,1,4,5,1,2,1,1,3
689,2,4,3,2,2,1,2,3
690,2,4,4,1,2,1,2,3
691,1,2,5,2,2,1,1,3
692,1,2,4,2,2,1,3,0
693,3,4,3,1,2,5,1,0
694,2,4,4,2,2,1,2,0
695,2,2,2,1,2,2,1,0
696,1,1,3,2,2,1,1,0
697,2,3,3,1,2,1,2,0
698,2,3,4,1,2,1,4,0
699,2,3,2,2,2,1,2,0
700,,3,0,1,2,1,1,0
701,,2,2,2,2,1,4,0
702,,2,4,2,2,2,2,0
703,2,3,4,1,2,1,2,0
704,1,3,5,1,2,1,1,0
705,2,1,4,2,2,1,2,0
706,2,4,4,1,2,1,2,0
707,1,2,4,1,2,1,3,0
708,,4,5,2,2,1,4,0
709,1,1,4,1,2,1,3,0
710,,1,4,2,2,1,2,0
711,2,1,5,2,2,1,2,0
712,2,4,5,2,2,1,3,0
713,2,1,3,1,2,1,2,0
714,2,1,0,1,2,1,2,0
715,1,3,3,1,2,1,1,0
716,2,3,2,1,2,1,2,0
717,1,2,4,1,2,1,2,0
718,2,4,4,2,2,1,2,0
719,1,1,5,2,2,1,1,0
720,2,3,1,2,2,1,4,0
721,3,3,4,2,2,1,1,0
722,,1,5,2,2,1,4,0
723,2,1,4,1,2,1,2,0
724,,1,5,1,2,1,3,0
725,,1,5,1,2,1,1,0
726,1,2,5,2,2,1,1,0
727,2,1,3,2,2,2,2,0
728,4,3,2,1,2,1,1,0
729,1,3,1,2,2,2,3,0
730,1,4,3,1,2,1,1,0
731,1,1,3,1,2,1,1,0
732,2,3,5,2,2,1,2,0
733,,2,4,2,2,1,3,0
734,1,2,0,2,2,1,3,0
735,2,4,4,1,2,1,3,0
736,2,1,4,1,2,5,1,0
737,2,2,3,1,2,1,3,0
738,2,4,4,2,2,1,2,0
739,2,3,2,1,2,1,3,1
740,,2,0,1,2,1,4,1
741,2,1,0,1,2,2,3,1
742,,1,0,2,2,1,2,1
743,1,3,5,2,2,1,1,1
744,,2,4,1,2,1,1,1
745,2,2,5,2,2,1,2,1
746,2,3,4,2,2,2,2,1
747,,2,5,2,2,1,2,1
748,,4,4,2,2,2,2,1
749,3,1,5,2,2,1,3,1
750,1,1,4,2,2,1,3,1
751,1,2,0,2,2,1,1,1
752,2,4,4,2,2,2,2,1
753,2,2,4,2,2,2,2,1
754,1,2,4,1,2,1,1,1
755,,4,3,1,2,1,1,1
756,1,4,4,2,2,1,1,1
757,2,2,4,2,2,1,2,1
758,,1,4,1,2,1,2,2
759,1,2,1,2,2,1,1,1
760,2,1,4,2,2,2,2,1
761,1,3,3,2,2,1,1,1
762,1,2,4,1,2,1,1,1
763,3,2,3,2,2,1,1,1
764,4,1,2,2,2,1,3,1
765,1,2,4,2,2,1,1,1
766,1,2,4,1,2,1,1,1
767,2,2,3,1,2,2,2,1
768,,1,0,2,2,5,4,1
769,4,2,5,2,2,1,3,1
770,,1,2,2,2,1,1,1
771,1,4,5,1,2,1,3,1
772,1,2,4,1,2,1,1,1
773,2,1,5,2,2,1,2,1
774,,2,3,2,2,1,3,1
775,2,1,5,2,2,1,2,1
776,1,1,4,2,2,1,3,1
777,2,2,4,2,2,1,2,1
778,1,4,5,1,2,1,3,1
779,1,2,4,1,2,1,1,1
780,1,3,4,1,2,1,1,1
781,1,2,5,1,2,1,1,1
782,2,1,4,1,2,1,2,1
783,4,2,3,1,2,1,3,1
784,1,4,4,1,2,5,4,1
785,2,4,2,1,2,2,2,1
786,1,1,5,1,2,1,1,1
787,2,4,4,2,2,5,2,1
788,1,3,4,1,2,1,1,1
789,2,4,5,1,2,1,2,1
790,1,2,4,2,2,1,1,1
791,2,3,4,1,1,2,2,1
792,2,2,1,1,1,5,3,1
793,1,1,1,1,1,5,3,1
794,3,1,2,2,2,1,2,1
795,,1,0,1,2,1,4,1
796,,1,4,2,1,1,2,1
797,,1,0,1,1,5,4,1
798,,3,3,2,2,1,3,1
799,,2,0,2,1,5,3,1
800,,1,4,1,1,5,2,1
801,,2,0,1,2,2,4,1
802,,1,0,2,2,1,4,1
803,,1,2,1,1,5,1,1
804,,1,1,1,1,5,4,1
805,,4,5,1,2,1,4,1
806,1,3,4,1,2,1,1,1
807,,1,2,1,2,2,3,1
808,,1,4,2,2,2,2,1
809,1,3,4,2,2,1,1,1
810,2,2,0,1,2,1,3,1
811,1,4,4,1,2,1,3,1
812,2,3,2,2,2,1,3,1
813,2,3,4,1,2,1,3,1
814,1,2,5,2,2,1,1,1
815,4,1,5,2,2,1,2,1
816,1,3,2,2,2,1,3,1
817,1,3,5,1,2,1,2,1
818,1,2,3,2,2,1,4,1
819,1,3,4,2,2,1,3,1
820,1,3,4,2,2,1,3,1
821,2,2,3,1,2,2,2,1
822,2,3,4,2,2,1,3,1
823,2,2,4,1,1,1,2,1
824,1,2,5,1,2,1,1,1
825,1,1,0,1,2,1,3,1
826,2,2,4,2,2,1,2,1
827,,2,4,2,2,1,1,1
828,1,4,2,2,1,5,2,1
829,1,3,5,1,2,1,1,1
830,1,3,3,1,2,1,1,1
831,1,3,2,1,2,5,3,1
832,2,1,5,2,2,2,2,1
833,1,2,3,2,2,1,1,1
834,,3,0,1,2,1,1,1
835,2,3,4,2,2,1,2,1
836,,1,0,1,2,2,3,1
837,1,1,3,2,2,1,1,1
838,1,3,4,1,2,1,1,1
839,2,3,4,1,2,1,3,1
840,4,2,0,2,2,1,3,3
841,1,2,3,1,2,1,1,3
842,1,2,4,1,2,1,1,3
843,1,4,2,2,2,1,3,3
844,2,3,2,2,2,1,2,3
845,1,2,1,2,2,1,1,3
846,2,3,1,1,2,3,2,3
847,2,3,4,2,2,1,2,3
848,1,2,5,2,2,1,3,3
849,2,4,4,1,2,1,3,3
850,1,1,5,2,2,1,4,3
851,2,2,2,2,2,1,2,3
852,,1,0,2,1,1,3,3
853,1,2,5,2,2,1,1,3
854,,4,2,2,2,1,1,0
855,2,1,3,1,2,5,3,0
856,1,2,5,2,2,2,1,1
857,2,2,3,2,2,2,3,1
858,,3,4,1,2,3,2,1
859,2,2,1,1,1,5,3,1
860,1,2,1,1,1,5,3,1
861,,2,0,1,2,5,4,1
862,2,1,4,1,2,2,2,1
863,1,1,4,2,2,1,1,1
864,2,2,4,2,2,1,2,1
865,1,1,2,2,2,1,1,1
866,,2,1,2,2,2,4,1
867,,3,5,2,2,1,1,1
868,2,3,5,1,2,1,3,1
869,,2,4,1,2,1,1,1
870,1,4,4,1,2,1,3,1
871,1,3,4,2,2,1,3,1
872,,1,4,1,2,2,4,1
873,2,1,5,1,1,3,2,1
874,1,2,4,2,2,1,1,1
875,1,4,3,1,2,1,1,1
876,1,3,3,2,2,1,1,1
877,2,1,1,2,2,2,3,1
878,1,3,5,1,2,1,1,1
879,2,4,5,1,2,1,3,1
880,2,1,5,2,2,1,2,1
881,4,4,5,2,2,1,1,1
882,3,2,4,2,2,1,4,1
883,1,2,4,1,2,1,3,1
884,2,1,5,2,2,1,2,1
885,,3,5,2,2,1,3,1
886,2,2,3,1,2,1,3,1
887,1,4,5,2,2,1,2,1
888,2,3,2,2,2,2,2,1
889,2,1,4,1,2,1,2,1
890,1,2,4,1,2,1,3,1
891,1,2,5,1,2,1,1,1
892,2,3,4,2,2,1,2,3
893,1,3,4,1,2,1,3,3
894,2,2,4,1,2,1,2,3
895,2,3,5,1,2,1,3,3
896,1,4,5,2,2,1,1,3
897,2,2,4,2,2,1,2,3
898,4,1,4,1,2,1,3,3
899,,4,1,1,2,1,3,3
900,,2,0,1,2,1,1,3
901,,1,3,2,2,3,4,3
902,,1,1,1,2,1,4,3
903,3,4,4,1,1,2,3,3
904,2,3,2,1,2,1,3,3
905,,2,5,2,2,1,1,3
906,2,2,4,1,2,1,3,3
907,,3,5,1,2,1,3,3
908,,2,5,2,2,1,2,3
909,2,4,4,2,2,1,4,3
910,1,1,4,2,2,1,3,3
911,1,2,4,2,2,1,3,3
912,2,2,5,2,2,1,2,3
913,1,2,3,1,2,1,2,3
914,1,1,5,1,2,1,3,3
915,,3,2,2,2,1,2,3
916,1,4,2,2,2,1,1,3
917,,2,4,1,2,1,3,3
918,1,4,5,1,2,1,1,3
919,2,2,5,2,2,1,3,3
920,1,4,2,1,2,1,1,3
921,1,1,5,2,2,1,3,3
922,1,1,2,2,2,1,1,1
923,1,2,4,1,2,1,1,1
924,1,2,5,1,2,1,3,1
925,2,2,4,2,2,1,2,1
926,,1,2,1,2,1,3,1
927,1,1,5,2,2,1,1,1
928,2,2,1,2,2,1,2,1
929,2,4,4,2,2,1,1,1
930,2,3,4,1,2,1,2,2
931,2,4,2,2,2,1,4,2
932,1,1,3,1,2,1,1,2
933,2,1,0,1,2,2,2,2
934,2,1,3,1,2,2,2,2
935,2,2,2,1,1,1,3,2
936,1,2,1,1,2,1,1,2
937,,3,1,2,2,1,1,2
938,2,2,5,2,2,1,2,2
939,2,4,3,1,2,1,3,2
940,2,2,3,2,2,1,2,2
941,1,3,2,1,2,1,3,2
942,,2,4,1,2,1,3,2
943,2,3,3,1,2,1,3,2
944,1,3,1,1,2,1,2,2
945,,3,1,2,2,1,1,2
946,1,4,4,1,2,1,3,2
947,1,2,2,2,2,1,3,2
948,2,4,4,2,2,1,2,2
949,1,4,4,1,2,1,1,2
950,1,2,4,1,2,1,3,2
951,1,2,3,1,2,1,3,2
952,2,4,2,2,2,1,4,2
953,,3,5,2,2,1,1,3
954,1,4,5,2,2,1,4,3
955,3,1,5,2,2,1,4,3
956,3,2,5,2,2,1,1,3
